cov_id,study_id,study_name,month_start,year_start,month_end,year_end,year_publish,year_mid,country,region_actual,region_analysis,urban_rural,location,study_design,study_sample,sex,population,population_detail,age_group,reproductive_age,age_range,age_min,age_max,age_mean,age_median,age_iqr,hiv_status,hiv_tested,hiv_positive,hiv_prevalence,sti,num,denom,prev,specimen,test,sens,spec,adj_prev,adj_se,adj_prev_lwr,adj_prev_upr,adj_num,adj_denom
#32527,McCormack 2010,MDP301,Sept,2005,Aug,2008,2010,2007,Uganda,EA,EA,Rural,Masaka,RCT,Convenience,Female,HIV/STI prevention trial participants,"MDP Trial Participants: Baseline. Women recruited from populations at increased risk of HIV and STIs: women who are in discordant partnerships, i.e. husband / regular male partner is known to be HIV-positive.",Adult,U,16+,16,NR,NA,NA,NA,HIV negative,840,0,0,NG,24,840,0.028571429,genital fluid,NAAT,93.3,99.2,0.023437475,0.006352228,0.012114396,0.037229665,13.29442228,567.2292939
#32527,McCormack 2010,MDP301,Sept,2005,Aug,2008,2010,2007,Uganda,EA,EA,Rural,Masaka,RCT,Convenience,Female,HIV/STI prevention trial participants,"MDP Trial Participants: Baseline. Women recruited from populations at increased risk of HIV and STIs: women who are in discordant partnerships, i.e. husband / regular male partner is known to be HIV-positive.",Adult,U,16+,16,NR,NA,NA,NA,HIV negative,840,0,0,TV,97,840,0.11547619,genital fluid,culture,68.8,100,0.169038581,0.015888605,0.139036155,0.201619791,94.0548073,556.4102984
#32527,McCormack 2010,MDP301,Sept,2005,Aug,2008,2010,2007,Zambia,EA,EA,Rural,Mazabuka,RCT,Convenience,Female,HIV/STI prevention trial participants,"MDP Trial Participants: Baseline. Women who were provided with health care through their employment, or their partner's employment, on a sugar estate near the town of Mazabuka, as well as women in Mazabuka",Adult,U,18+,18,NR,NA,NA,NA,HIV negative,1332,0,0,CT,9,1332,0.006756757,genital fluid,NAAT,88.6,99.6,0.004160385,0.002583966,0.000382212,0.010158025,2.581563553,620.5108004
#32527,McCormack 2010,MDP301,Sept,2005,Aug,2008,2010,2007,Zambia,EA,EA,Rural,Mazabuka,RCT,Convenience,Female,HIV/STI prevention trial participants,"MDP Trial Participants: Baseline. Women who were provided with health care through their employment, or their partner's employment, on a sugar estate near the town of Mazabuka, as well as women in Mazabuka",Adult,U,18+,18,NR,NA,NA,NA,HIV negative,1332,0,0,NG,9,1332,0.006756757,genital fluid,NAAT,93.3,99.2,0.002082946,0.001729434,7.22E-05,0.006501816,1.447580679,694.9677796
#32527,McCormack 2010,MDP301,Sept,2005,Aug,2008,2010,2007,Zambia,EA,EA,Rural,Mazabuka,RCT,Convenience,Female,HIV/STI prevention trial participants,"MDP Trial Participants: Baseline. Women who were provided with health care through their employment, or their partner's employment, on a sugar estate near the town of Mazabuka, as well as women in Mazabuka",Adult,U,18+,18,NR,NA,NA,NA,HIV negative,1332,0,0,TV,105,1332,0.078828829,genital fluid,culture,68.8,100,0.115511397,0.010838965,0.095117071,0.137657274,100.453772,869.6438186
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,Malawi,EA,EA,Urban,Blantyre,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,25.9,NA,NA,HIV negative,441,0,0,CT,3,441,0.006802721,urine,NAAT,87,99.8,0.008170151,0.005119863,0.001069203,0.020074008,2.525693475,309.136678
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,Malawi,EA,EA,Urban,Blantyre,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,25.9,NA,NA,HIV negative,441,0,0,NG,7,441,0.015873016,urine,NAAT,91.6,100,0.019673084,0.006913465,0.008474365,0.035350647,7.938241515,403.5077266
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,Malawi,EA,EA,Urban,Blantyre,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,25.9,NA,NA,HIV negative,441,0,0,TV,27,441,0.06122449,genital fluid,WM,52,100,0.121472739,0.022250124,0.081701391,0.169002376,26.18472407,215.5604975
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,Malawi,EA,EA,Urban,Lilongwe,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,27.3,NA,NA,HIV negative,596,0,0,CT,2,596,0.003355705,urine,NAAT,87,99.8,0.004048612,0.003136607,0.000178447,0.011734967,1.659321085,409.8493345
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,Malawi,EA,EA,Urban,Lilongwe,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,27.3,NA,NA,HIV negative,596,0,0,NG,2,596,0.003355705,urine,NAAT,91.6,100,0.005466784,0.003209077,0.001082431,0.013190566,2.886176235,527.9477143
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,Malawi,EA,EA,Urban,Lilongwe,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,27.3,NA,NA,HIV negative,596,0,0,TV,67,596,0.112416107,genital fluid,WM,52,100,0.218398822,0.024484031,0.172092946,0.267284465,62.18991486,284.7538938
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,South Africa,SA,SA,Urban,Durban,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,25.2,NA,NA,HIV negative,702,0,0,CT,46,702,0.065527066,urine,NAAT,87,99.8,0.074506276,0.010908543,0.054683325,0.097002827,43.17434032,579.4725325
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,South Africa,SA,SA,Urban,Durban,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,25.2,NA,NA,HIV negative,702,0,0,NG,6,702,0.008547009,urine,NAAT,91.6,100,0.010928367,0.004145798,0.004436457,0.020292012,6.872614009,628.8784292
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,South Africa,SA,SA,Urban,Durban,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,25.2,NA,NA,HIV negative,702,0,0,TV,36,702,0.051282051,genital fluid,WM,52,100,0.10066759,0.015832057,0.071936745,0.133129932,36.36008573,361.1895919
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,South Africa,SA,SA,Rural,Hlabisa,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,25.3,NA,NA,HIV negative,346,0,0,CT,26,346,0.075144509,urine,NAAT,87,99.8,0.087535018,0.016818461,0.057048095,0.122316348,24.7176601,282.3745374
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,South Africa,SA,SA,Rural,Hlabisa,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,25.3,NA,NA,HIV negative,346,0,0,NG,4,346,0.011560694,urine,NAAT,91.6,100,0.015880406,0.007202236,0.005026868,0.032947445,4.784497647,301.2830875
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,South Africa,SA,SA,Rural,Hlabisa,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,25.3,NA,NA,HIV negative,346,0,0,TV,51,346,0.147398844,genital fluid,WM,52,100,0.286680929,0.036916799,0.218165761,0.363959863,43.0163301,150.0495004
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,Zambia,EA,EA,Urban,Lusaka,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,23,NA,NA,HIV negative,319,0,0,CT,10,319,0.031347962,urine,NAAT,87,99.8,0.03710707,0.01150659,0.018157176,0.062911149,10.01378054,269.8617978
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,Zambia,EA,EA,Urban,Lusaka,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,23,NA,NA,HIV negative,319,0,0,NG,2,319,0.006269592,urine,NAAT,91.6,100,0.010145241,0.00577356,0.002110212,0.024210018,3.05638993,301.2634275
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,Zambia,EA,EA,Urban,Lusaka,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,23,NA,NA,HIV negative,319,0,0,TV,21,319,0.065830721,genital fluid,WM,52,100,0.131558844,0.026566356,0.08519539,0.187957693,21.29690544,161.8812148
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,Zimbabwe,EA,EA,Rural,Chitungwiza,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,25.8,NA,NA,HIV negative,260,0,0,CT,10,260,0.038461538,urine,NAAT,87,99.8,0.045714744,0.013828355,0.022005793,0.076396022,10.42916975,228.1358011
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,Zimbabwe,EA,EA,Rural,Chitungwiza,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,25.8,NA,NA,HIV negative,260,0,0,NG,1,260,0.003846154,urine,NAAT,91.6,100,0.008269973,0.005956111,0.000876957,0.023040095,1.911948029,231.1915685
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,Zimbabwe,EA,EA,Rural,Chitungwiza,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,25.8,NA,NA,HIV negative,260,0,0,TV,16,260,0.061538462,genital fluid,WM,52,100,0.125618911,0.029365503,0.074197867,0.188503387,16.00058709,127.3740308
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,Zimbabwe,EA,EA,Urban,Harare,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,26.9,NA,NA,HIV negative,223,0,0,CT,6,223,0.02690583,urine,NAAT,87,99.8,0.03340684,0.013332848,0.01153808,0.063411559,6.06832222,181.6490946
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,Zimbabwe,EA,EA,Urban,Harare,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,26.9,NA,NA,HIV negative,223,0,0,NG,1,223,0.004484305,urine,NAAT,91.6,100,0.00970685,0.006572792,0.001241932,0.026373069,2.159835513,222.5063243
#22257,Guffey 2014,HPTN035,February,2005,NR,2007,2014,2006,Zimbabwe,EA,EA,Urban,Harare,RCT,Convenience,Female,HIV/STI prevention trial participants,HPTN035 Trial Participants: Baseline,Adult,U,18+,18,NR,26.9,NA,NA,HIV negative,223,0,0,TV,2,223,0.00896861,genital fluid,WM,52,100,0.02560718,0.014750295,0.005309969,0.061543382,2.936676948,114.6817766
#32521,Botswana Ministry of Health 2011,NA,NR,2007,NR,2008,2011,2008,Botswana,SA,SA,Mixed,7 Districts,Cross sectional,NR,Female,FP attendees,Women visiting FP clinic,Adult,Y,NR,NR,NR,NA,NA,NA,Mixed,NA,NA,NR,CT,23,337,0.068249258,urine,NAAT,87,99.8,0.079166908,0.016374048,0.049666392,0.114195563,21.5256448,271.9020542
#32521,Botswana Ministry of Health 2011,NA,NR,2007,NR,2008,2011,2008,Botswana,SA,SA,Mixed,7 Districts,Cross sectional,NR,Female,FP attendees,Women visiting FP clinic,Adult,Y,NR,NR,NR,NA,NA,NA,Mixed,NA,NA,NR,NG,11,337,0.03264095,urine,NAAT,91.6,100,0.038742783,0.010965972,0.020164541,0.062504817,11.99850061,309.696406
#22493,Kanyina 2017,NA,November,2013,January,2014,2017,2014,Kenya,EA,EA,Urban,Thika,Cross sectional,Convenience,Female,GYN attendees,women seeking Pap smear test at the health facility,Adult,U,15+,15,NR,42,NA,NA,Mixed,NA,NA,NR,TV,18,244,0.073770492,genital fluid,WM,52,100,0.147664735,0.032645479,0.088986116,0.218097859,17.43885433,118.0976235
#23080,Mukanyangezi 2018,NA,July,2015,October,2015,2018,2015,Rwanda,EA,EA,Urban,Butare,Cross sectional,NR,Female,GYN attendees,outpatient gyn / obstetric clinics,Adult,U,18+,18,NR,40,NA,NA,HIV negative,156,0,0,TV,9,156,0.057692308,genital fluid,WM,52,100,0.122005551,0.037490526,0.058715659,0.206072005,9.298392662,76.21286573
#23675,Squire 2019,NA,January,2016,April,2016,2019,2016,Ghana,WA,WA,Rural,"South Tongu District, Volta Region",Cross sectional,NR,Female,GYN attendees,women visiting STI and gynaecology clinics of selected health facilities; reasons for visit ranged from routine check-ups to diagnosis of observed clinical signs,Adult,U,16+,16,NR,28.5,NA,NA,Mixed,NA,NA,NR,TV,62,290,0.213793103,genital fluid,NAAT,95,98,0.210139158,0.025239103,0.163211526,0.260577482,54.75411023,260.5611949
#23675,Squire 2019,NA,January,2016,April,2016,2019,2016,Ghana,WA,WA,Urban,"Accra Metropolitan District, Greater Accra Region",Cross sectional,NR,Female,GYN attendees,women visiting STI and gynaecology clinics of selected health facilities; reasons for visit ranged from routine check-ups to diagnosis of observed clinical signs,Adult,U,16+,16,NR,29.8,NA,NA,Mixed,NA,NA,NR,TV,26,202,0.128712871,genital fluid,NAAT,95,98,0.120584733,0.025295694,0.075044501,0.174320272,19.98413957,165.7269464
#23742,Taku 2021,NA,September,2017,August,2018,2021,2018,South Africa,SA,SA,Rural,"Mthatha, Eastern Cape",Cross sectional,Convenience,Female,PHC/OPD attendees,women attending CHC for cervical cancer screening or other reasons,Adult,N,30+,30,NR,NA,45,38-53,Mixed,205,79,0.385,CT,5,205,0.024,genital fluid,NAAT,88.6,99.6,0.028006918,0.012843048,0.007563333,0.056697475,4.622293991,165.0411532
#23742,Taku 2021,NA,September,2017,August,2018,2021,2018,South Africa,SA,SA,Rural,"Mthatha, Eastern Cape",Cross sectional,Convenience,Female,PHC/OPD attendees,women attending CHC for cervical cancer screening or other reasons,Adult,N,30+,30,NR,NA,45,38-53,Mixed,205,79,0.385,NG,3,205,0.015,genital fluid,NAAT,93.3,99.2,0.013697277,0.009611803,0.000889653,0.036926665,2.002944786,146.2294102
#23742,Taku 2021,NA,September,2017,August,2018,2021,2018,South Africa,SA,SA,Rural,"Mthatha, Eastern Cape",Cross sectional,Convenience,Female,PHC/OPD attendees,women attending CHC for cervical cancer screening or other reasons,Adult,N,30+,30,NR,NA,45,38-53,Mixed,205,79,0.385,TV,32,205,0.156,genital fluid,NAAT,95,98,0.149498092,0.027046777,0.100945373,0.205824922,25.98457079,173.8120569
#23208,Nodjikouambaye 2019,GYNAUTO-STI,July,2017,July,2017,2019,2017,Chad,CA,CA,Urban,N'Djamena,Cross sectional,Convenience,Female,GYN attendees,women recruited from random districts in the community and referred to the gynecology clinic for women’s sexual health,Adult,U,18+,18,NR,NA,NA,NA,Mixed,251,9,3.60E-02,CT,3,251,0.011952191,genital fluid,NAAT,88.6,99.6,0.013899316,0.008915588,0.001292583,0.035792127,2.396669504,172.4307476
#23208,Nodjikouambaye 2019,GYNAUTO-STI,July,2017,July,2017,2019,2017,Chad,CA,CA,Urban,N'Djamena,Cross sectional,Convenience,Female,GYN attendees,women recruited from random districts in the community and referred to the gynecology clinic for women’s sexual health,Adult,U,18+,18,NR,NA,NA,NA,Mixed,251,9,3.60E-02,NG,1,251,0.003984064,genital fluid,NAAT,93.3,99.2,0.005625424,0.005202195,0.000143243,0.019042618,1.162752765,206.6960113
#23208,Nodjikouambaye 2019,GYNAUTO-STI,July,2017,July,2017,2019,2017,Chad,CA,CA,Urban,N'Djamena,Cross sectional,Convenience,Female,GYN attendees,women recruited from random districts in the community and referred to the gynecology clinic for women’s sexual health,Adult,U,18+,18,NR,NA,NA,NA,Mixed,251,9,3.60E-02,TV,1,251,0.003984064,genital fluid,NAAT,95,98,0.004855845,0.004664284,0.000130713,0.017553299,1.078563504,222.1165371
#22430,Jary 2021,NA,May,2018,June,2018,2021,2018,Mali,WA,WA,Urban,Sikasso,Cross sectional,NR,Female,PHC/OPD attendees,Women attending cervical cancer screening at clinic specialising in HIV,Adult,U,18+,18,NR,NA,37,29-44,Mixed,140,44,0.31,CT,6,144,0.041666667,genital fluid,NAAT,88.6,99.6,0.049856918,0.020289035,0.017476137,0.094141043,5.737425699,115.0778249
#22430,Jary 2021,NA,May,2018,June,2018,2021,2018,Mali,WA,WA,Urban,Sikasso,Cross sectional,NR,Female,PHC/OPD attendees,Women attending cervical cancer screening at clinic specialising in HIV,Adult,U,18+,18,NR,NA,37,29-44,Mixed,140,44,0.31,NG,2,144,0.013888889,genital fluid,NAAT,93.3,99.2,0.015864711,0.011838556,0.000757295,0.045258042,1.767346223,111.4010999
#22430,Jary 2021,NA,May,2018,June,2018,2021,2018,Mali,WA,WA,Urban,Sikasso,Cross sectional,NR,Female,PHC/OPD attendees,Women attending cervical cancer screening at clinic specialising in HIV,Adult,U,18+,18,NR,NA,37,29-44,Mixed,140,44,0.31,TV,10,144,0.069444444,genital fluid,NAAT,95,98,0.059707367,0.023209251,0.021046579,0.112342194,6.222954594,104.2242335
#22473,Kahsay 2023,NA,February,2018,June,2018,2023,2018,Ethiopia,EA,EA,Urban,"Mekelle, Tigrai",Cross sectional,Consecutive,Male,PHC/OPD attendees,"Private, non-profit clinic attendees (reason not reported)",Adult,U,15+,15,NR,NA,NA,NA,Mixed,NA,NA,NR,NG,8,101,0.079207921,genital fluid,culture,87.6,100,0.099812284,0.031718506,0.047437972,0.171771118,8.914061339,89.30825898
#22473,Kahsay 2023,NA,February,2018,June,2018,2023,2018,Ethiopia,EA,EA,Urban,"Mekelle, Tigrai",Cross sectional,Consecutive,Female,PHC/OPD attendees,"Private, non-profit clinic attendees (reason not reported)",Adult,U,15+,15,NR,NA,NA,NA,Mixed,NA,NA,NR,NG,15,128,0.1171875,genital fluid,culture,75.7,100,0.162030165,0.036815355,0.096885849,0.240317995,16.23163038,100.1765958
#21993,Donders 2016,NA,NR,NR,NR,NR,2016,2013,Uganda,EA,EA,Urban,Kampala,Cross sectional,Consecutive,Female,PHC/OPD attendees,consecutive women presenting at OPD. 41% were pregnant,Adult,U,NR,NR,NR,28.3,NA,NA,Mixed,NA,NA,NR,CT,5,360,0.013888889,genital fluid,NAAT,88.6,99.6,0.014254256,0.007529817,0.002577305,0.0310703,3.532524042,247.8224156
#21993,Donders 2016,NA,NR,NR,NR,NR,2016,2013,Uganda,EA,EA,Urban,Kampala,Cross sectional,Consecutive,Female,PHC/OPD attendees,consecutive women presenting at OPD. 41% were pregnant,Adult,U,NR,NR,NR,28.3,NA,NA,Mixed,NA,NA,NR,NG,6,360,0.016666667,genital fluid,NAAT,93.3,99.2,0.012689963,0.007559156,0.001402215,0.030121972,2.782451625,219.2639667
#21993,Donders 2016,NA,NR,NR,NR,NR,2016,2013,Uganda,EA,EA,Urban,Kampala,Cross sectional,Consecutive,Female,PHC/OPD attendees,consecutive women presenting at OPD. 41% were pregnant,Adult,U,NR,NR,NR,28.3,NA,NA,Mixed,NA,NA,NR,TV,24,360,0.066666667,genital fluid,NAAT,95,98,0.05273907,0.014441188,0.026772544,0.083677035,12.63364671,239.5500458
#22353,Hoffman 2019,NA,NR,2016,NR,2016,2019,2016,South Africa,SA,SA,Rural,"Mopani District, Limpopo Province",Cross sectional,Consecutive,Female,PHC/OPD attendees,"Attendees of mobile clinic that provides health information and screening services for HIV, tuberculosis, noncommunicable diseases and cervical cancer. Stationed in rural areas for several days at a time. Assuming services are equivalent to PHC.",Adult,N,18 to 75,18,75,NA,34,NA,Mixed,251,28,0.11,CT,21,251,0.083665339,genital fluid,NAAT,88.6,99.6,0.093599467,0.019813021,0.05837394,0.135422799,20.22858497,216.1185908
#22353,Hoffman 2019,NA,NR,2016,NR,2016,2019,2016,South Africa,SA,SA,Rural,"Mopani District, Limpopo Province",Cross sectional,Consecutive,Female,PHC/OPD attendees,"Attendees of mobile clinic that provides health information and screening services for HIV, tuberculosis, noncommunicable diseases and cervical cancer. Stationed in rural areas for several days at a time. Assuming services are equivalent to PHC.",Adult,N,18 to 75,18,75,NA,34,NA,Mixed,251,28,0.11,NG,16,251,0.06374502,genital fluid,NAAT,93.3,99.2,0.064111575,0.017283336,0.033988214,0.101572367,12.87780376,200.8655035
#22353,Hoffman 2019,NA,NR,2016,NR,2016,2019,2016,South Africa,SA,SA,Rural,"Mopani District, Limpopo Province",Cross sectional,Consecutive,Female,PHC/OPD attendees,"Attendees of mobile clinic that provides health information and screening services for HIV, tuberculosis, noncommunicable diseases and cervical cancer. Stationed in rural areas for several days at a time. Assuming services are equivalent to PHC.",Adult,N,18 to 75,18,75,NA,34,NA,Mixed,251,28,0.11,TV,12,251,0.047808765,genital fluid,NAAT,95,98,0.03355085,0.014303897,0.009202275,0.063836416,5.317130189,158.4797457
#23174,Ngombe Mouabata 2024,NA,February,2021,May,2021,2024,2021,Congo,CA,CA,Urban,Brazzaville,Cross sectional,Consecutive,Female,GYN attendees,gynecology clinic attendees,Adult,N,21 to 71,21,71,41,NA,NA,Mixed,NA,NA,NR,CT,23,131,0.175572519,genital fluid,NAAT,88.6,99.6,0.200094696,0.037185487,0.132838059,0.278306014,23.16129245,115.7516563
#21750,Butcher 2023,NA,September,2019,February,2021,2023,2020,The Gambia,WA,WA,Unsure,Jarra Soma and 8 surrounding villages in Lower River Region,Cross sectional,Convenience,Female,HIV/STI prevention trial participants,Females >= 15 years participating in the HANDS trial and their mothers/female guardians (for participants < 15 years).,Adult,N,15 to 69,15,69,NA,25,19-36,Mixed,NA,NA,NR,CT,9,420,0.021,urine,NAAT,87,99.8,0.024841806,0.008514885,0.010164295,0.043627311,8.300109034,334.1185843
