cov_id,study_id,study_name,month_start,year_start,month_end,year_end,year_publish,year_mid,country,region_actual,region_analysis,urban_rural,location,study_design,study_sample,sex,population,population_detail,symptomatic,symptomatic_prop,never_sex,never_sex_prop,age_group,reproductive_age,age_range,age_min,age_max,age_mean,age_median,age_iqr,hiv_status,hiv_tested,hiv_positive,hiv_prevalence,sti,denom,num,prevalence,specimen,specimencat,test,testcat,sens,spec,adj_prev,adj_se,adj_prev_lwr,adj_prev_upr,adj_denom,adj_num,notes,search_v
#22966,Mgodi 2021,HVTN703 / HPTN081,May,2016,September,2018,2021,2017,Botswana,SA,SA,Urban,Gaborone,Cohort,Convenience,Female,HIV/STI prevention trial participants,HVTN 703/HPTN 081 baseline. HIV-negative heterosexual women who had engaged in vaginal and/or anal intercourse with a male partner 6 months before randomisation.,NA,NA,NA,NA,Adult,Y,18 to 50,18,50,NA,26,22-30,HIV negative,150,0,0,NG,150,8,0.052,urine or cervical/vaginal swab,genital fluid or urine,pcr,NAAT,91.6,99.2,0.05650514,0.021774006,0.019761094,0.104721059,112.4477576,6.353876261,Emailed study contact 3 times for detail on TV test - data not extracted,1
#22966,Mgodi 2021,HVTN703 / HPTN081,May,2016,September,2018,2021,2017,Kenya,EA,EA,Urban,Kisumu,Cohort,Convenience,Female,HIV/STI prevention trial participants,"HVTN 703/HPTN 081 baseline. HIV-negative heterosexual women who had engaged in vaginal and/or anal intercourse with a male partner 6 months before randomisation. In Kenya, 60% reported engaging in sex for money/gifts and median partners in last 60 days was 6.",NA,NA,NA,NA,Adult,Y,18 to 50,18,50,NA,24,22-27,HIV negative,82,0,0,CT,82,12,0.146,urine or cervical/vaginal swab,genital fluid or urine,pcr,NAAT,87,99.6,0.174525436,0.044293917,0.094326321,0.269327409,73.43012356,12.8154243,Emailed study contact 3 times for detail on TV test - data not extracted,1
#22966,Mgodi 2021,HVTN703 / HPTN081,May,2016,September,2018,2021,2017,Kenya,EA,EA,Urban,Kisumu,Cohort,Convenience,Female,HIV/STI prevention trial participants,"HVTN 703/HPTN 081 baseline. HIV-negative heterosexual women who had engaged in vaginal and/or anal intercourse with a male partner 6 months before randomisation. In Kenya, 60% reported engaging in sex for money/gifts and median partners in last 60 days was 6.",NA,NA,NA,NA,Adult,Y,18 to 50,18,50,NA,24,22-27,HIV negative,82,0,0,NG,82,5,0.061,urine or cervical/vaginal swab,genital fluid or urine,pcr,NAAT,91.6,99.2,0.069818352,0.030604163,0.020887615,0.138691876,69.33880206,4.841120871,Emailed study contact 3 times for detail on TV test - data not extracted,1
#22966,Mgodi 2021,HVTN703 / HPTN081,May,2016,September,2018,2021,2017,Malawi,EA,EA,Urban,Blantyre and Lilongwe,Cohort,Convenience,Female,HIV/STI prevention trial participants,HVTN 703/HPTN 081 baseline. HIV-negative heterosexual women who had engaged in vaginal and/or anal intercourse with a male partner 6 months before randomisation.,NA,NA,NA,NA,Adult,Y,18 to 50,18,50,NA,27,22-32,HIV negative,180,0,0,CT,180,13,0.072,urine or cervical/vaginal swab,genital fluid or urine,pcr,NAAT,87,99.6,0.084522334,0.022652799,0.04578505,0.134749951,150.7910272,12.74520955,Emailed study contact 3 times for detail on TV test - data not extracted,1
#22966,Mgodi 2021,HVTN703 / HPTN081,May,2016,September,2018,2021,2017,Malawi,EA,EA,Urban,Blantyre and Lilongwe,Cohort,Convenience,Female,HIV/STI prevention trial participants,HVTN 703/HPTN 081 baseline. HIV-negative heterosexual women who had engaged in vaginal and/or anal intercourse with a male partner 6 months before randomisation.,NA,NA,NA,NA,Adult,Y,18 to 50,18,50,NA,27,22-32,HIV negative,180,0,0,NG,180,8,0.044,urine or cervical/vaginal swab,genital fluid or urine,pcr,NAAT,91.6,99.2,0.045438497,0.017747133,0.016733332,0.085254163,137.7119016,6.25742188,Emailed study contact 3 times for detail on TV test - data not extracted,1
#22966,Mgodi 2021,HVTN703 / HPTN081,May,2016,September,2018,2021,2017,Mozambique,EA,EA,Urban,Maputo,Cohort,Convenience,Female,HIV/STI prevention trial participants,HVTN 703/HPTN 081 baseline. HIV-negative heterosexual women who had engaged in vaginal and/or anal intercourse with a male partner 6 months before randomisation.,NA,NA,NA,NA,Adult,Y,18 to 50,18,50,NA,23,19-26,HIV negative,26,0,0,CT,26,5,0.192,urine or cervical/vaginal swab,genital fluid or urine,pcr,NAAT,87,99.6,0.242354648,0.08686069,0.094405243,0.429504338,24.33720844,5.898235584,Emailed study contact 3 times for detail on TV test - data not extracted,1
#22966,Mgodi 2021,HVTN703 / HPTN081,May,2016,September,2018,2021,2017,Mozambique,EA,EA,Urban,Maputo,Cohort,Convenience,Female,HIV/STI prevention trial participants,HVTN 703/HPTN 081 baseline. HIV-negative heterosexual women who had engaged in vaginal and/or anal intercourse with a male partner 6 months before randomisation.,NA,NA,NA,NA,Adult,Y,18 to 50,18,50,NA,23,19-26,HIV negative,26,0,0,NG,26,1,0.038,urine or cervical/vaginal swab,genital fluid or urine,pcr,NAAT,91.6,99.2,0.070362359,0.052213394,0.004644038,0.197749967,23.99331403,1.688226172,Emailed study contact 3 times for detail on TV test - data not extracted,1
#22966,Mgodi 2021,HVTN703 / HPTN081,May,2016,September,2018,2021,2017,South Africa,SA,SA,Urban,"Cape Town, Durban, Johannesburg, Soweto, Vulindlela",Cohort,Convenience,Female,HIV/STI prevention trial participants,HVTN 703/HPTN 081 baseline. HIV-negative heterosexual women who had engaged in vaginal and/or anal intercourse with a male partner 6 months before randomisation.,NA,NA,NA,NA,Adult,Y,18 to 50,18,50,NA,24,21-29,HIV negative,1019,0,0,CT,1019,208,0.204,urine or cervical/vaginal swab,genital fluid or urine,pcr,NAAT,87,99.6,0.232296407,0.014763033,0.204827142,0.261545791,818.2478446,190.0760344,Emailed study contact 3 times for detail on TV test - data not extracted,1
#22966,Mgodi 2021,HVTN703 / HPTN081,May,2016,September,2018,2021,2017,South Africa,SA,SA,Urban,"Cape Town, Durban, Johannesburg, Soweto, Vulindlela",Cohort,Convenience,Female,HIV/STI prevention trial participants,HVTN 703/HPTN 081 baseline. HIV-negative heterosexual women who had engaged in vaginal and/or anal intercourse with a male partner 6 months before randomisation.,NA,NA,NA,NA,Adult,Y,18 to 50,18,50,NA,24,21-29,HIV negative,1019,0,0,NG,1019,59,0.058,urine or cervical/vaginal swab,genital fluid or urine,pcr,NAAT,91.6,99.2,0.055694735,0.008152069,0.04049259,0.072459431,791.3905494,44.07628728,Emailed study contact 3 times for detail on TV test - data not extracted,1
#22966,Mgodi 2021,HVTN703 / HPTN081,May,2016,September,2018,2021,2017,Tanzania,EA,EA,Urban,Mbeya,Cohort,Convenience,Female,HIV/STI prevention trial participants,"HVTN 703/HPTN 081 baseline. HIV-negative heterosexual women who had engaged in vaginal and/or anal intercourse with a male partner 6 months before randomisation. In tanzania, 39% reported engaging in sex for money/gifts and median partners in last 60 days was 3.",NA,NA,NA,NA,Adult,Y,18 to 50,18,50,NA,27,24-36,HIV negative,33,0,0,CT,33,5,0.152,urine or cervical/vaginal swab,genital fluid or urine,pcr,NAAT,87,99.6,0.192371004,0.071523716,0.074847713,0.346113418,30.37045991,5.84239586,Emailed study contact 3 times for detail on TV test - data not extracted,1
#22966,Mgodi 2021,HVTN703 / HPTN081,May,2016,September,2018,2021,2017,Tanzania,EA,EA,Urban,Mbeya,Cohort,Convenience,Female,HIV/STI prevention trial participants,"HVTN 703/HPTN 081 baseline. HIV-negative heterosexual women who had engaged in vaginal and/or anal intercourse with a male partner 6 months before randomisation. In tanzania, 39% reported engaging in sex for money/gifts and median partners in last 60 days was 3.",NA,NA,NA,NA,Adult,Y,18 to 50,18,50,NA,27,24-36,HIV negative,33,0,0,NG,33,3,0.091,urine or cervical/vaginal swab,genital fluid or urine,pcr,NAAT,91.6,99.2,0.117791225,0.057484762,0.030894127,0.252294355,31.44697238,3.704177387,Emailed study contact 3 times for detail on TV test - data not extracted,1
#22966,Mgodi 2021,HVTN703 / HPTN081,May,2016,September,2018,2021,2017,Zimbabwe,EA,EA,Urban,Harare,Cohort,Convenience,Female,HIV/STI prevention trial participants,HVTN 703/HPTN 081 baseline. HIV-negative heterosexual women who had engaged in vaginal and/or anal intercourse with a male partner 6 months before randomisation.,NA,NA,NA,NA,Adult,Y,18 to 50,18,50,NA,27,24-32,HIV negative,434,0,0,CT,434,52,0.12,urine or cervical/vaginal swab,genital fluid or urine,pcr,NAAT,87,99.6,0.135990547,0.01784531,0.101925595,0.17173872,368.9597911,50.17504372,Emailed study contact 3 times for detail on TV test - data not extracted,1
#22966,Mgodi 2021,HVTN703 / HPTN081,May,2016,September,2018,2021,2017,Zimbabwe,EA,EA,Urban,Harare,Cohort,Convenience,Female,HIV/STI prevention trial participants,HVTN 703/HPTN 081 baseline. HIV-negative heterosexual women who had engaged in vaginal and/or anal intercourse with a male partner 6 months before randomisation.,NA,NA,NA,NA,Adult,Y,18 to 50,18,50,NA,27,24-32,HIV negative,434,0,0,NG,434,25,0.058,urine or cervical/vaginal swab,genital fluid or urine,pcr,NAAT,91.6,99.2,0.057063247,0.012371759,0.035129333,0.083329946,351.5411443,20.06007922,Emailed study contact 3 times for detail on TV test - data not extracted,1
#23000,Mocumbi 2017,MDP,September,2007,August,2009,2017,2008,Mozambique,EA,EA,Rural and peri-urban,Manhica District and Mavalane (Maputo City),Cohort,Convenience,Female,HIV/STI prevention trial participants,"Women who were HIV negative, not pregnant, sexually active in the last month",Include,NR,Exclude,0,Adult,N,17 to 59,17,59,29.3,NA,NA,HIV negative,505,0,0,CT,470,18,0.04,endocervical swab,genital fluid,PCR,NAAT,88.6,99.6,0.040982849,0.010473705,0.023411471,0.063960894,358.2843308,14.68351276,NA,2
#23000,Mocumbi 2017,MDP,September,2007,August,2009,2017,2008,Mozambique,EA,EA,Rural and peri-urban,Manhica District and Mavalane (Maputo City),Cohort,Convenience,Female,HIV/STI prevention trial participants,"Women who were HIV negative, not pregnant, sexually active in the last month",Include,NR,Exclude,0,Adult,N,17 to 59,17,59,29.3,NA,NA,HIV negative,505,0,0,NG,470,10,0.02,endocervical swab,genital fluid,PCR,NAAT,93.3,99.2,0.016755862,0.007401648,0.004675222,0.033392722,300.7262227,5.038927012,NA,2
#23000,Mocumbi 2017,MDP,September,2007,August,2009,2017,2008,Mozambique,EA,EA,Rural and peri-urban,Manhica District and Mavalane (Maputo City),Cohort,Convenience,Female,HIV/STI prevention trial participants,"Women who were HIV negative, not pregnant, sexually active in the last month",Include,NR,Exclude,0,Adult,N,17 to 59,17,59,29.3,NA,NA,HIV negative,505,0,0,TV,456,37,0.08,high vaginal swab,genital fluid,In-Pouch,culture,68.8,100,0.121019015,0.018660188,0.087365942,0.159938535,305.4928624,36.97044516,NA,2
#23017,Moodley 2015,SAHAPS,May,2008,June,2010,2015,2009,South Africa,SA,SA,Urban,Durban,Cohort,Consecutive,Female,ANC attendees,first ANC visit,NA,NA,Exclude,0,Adult,Y,18+,18,NR,25.5,NA,NA,Mixed,1459,471,0.32300000000000001,CT,1459,259,0.177518849,genital specimen,genital fluid,NAAT/PCR/LCR,NAAT,88.6,99.6,0.197077651,0.011283937,0.175298491,0.220408232,1242.766753,244.9215518,NA,1
#23017,Moodley 2015,SAHAPS,May,2008,June,2010,2015,2009,South Africa,SA,SA,Urban,Durban,Cohort,Consecutive,Female,ANC attendees,first ANC visit,NA,NA,Exclude,0,Adult,Y,18+,18,NR,25.5,NA,NA,Mixed,1459,471,0.32300000000000001,NG,1459,93,0.063742289,genital specime,genital fluid,NAAT: PCR,NAAT,93.3,99.2,0.060823393,0.006853569,0.04775019,0.075009561,1216.14203,73.96988466,NA,1
#23017,Moodley 2015,SAHAPS,May,2008,June,2010,2015,2009,South Africa,SA,SA,Urban,Durban,Cohort,Consecutive,Female,ANC attendees,first ANC visit,NA,NA,Exclude,0,Adult,Y,18+,18,NR,25.5,NA,NA,Mixed,1459,471,0.32300000000000001,TV,1459,223,0.152844414,genital specimen,genital fluid,PCR,NAAT,95,98,0.143308776,0.01011223,0.124407414,0.163575192,1200.613509,172.0584518,NA,1
#26059,Moses 2015,NA,April,2014,June,2014,2015,2014,Uganda,EA,EA,Urban,"Kisenyi, Kampala",RCT,Convenience,Female,Community members,Community members who consented to participate in pilot RCT comparing two screening approaches for cervical cancer,NA,NA,NA,NA,Adult,N,30 to 65,30,65,39.1,NA,NA,Mixed,500,47,9.4E-2,CT,359,12,0.033426184,vaginal swab,genital fluid,"GenoQuick (Hain Life Sciences, Germany)",NAAT,88.6,99.6,0.036133322,0.01102442,0.01725861,0.060937227,286.5585226,10.35431137,NA,1
#26059,Moses 2015,NA,April,2014,June,2014,2015,2014,Uganda,EA,EA,Urban,"Kisenyi, Kampala",RCT,Convenience,Female,Community members,Community members who consented to participate in pilot RCT comparing two screening approaches for cervical cancer,NA,NA,NA,NA,Adult,N,30 to 65,30,65,39.1,NA,NA,Mixed,500,47,9.4E-2,NG,359,5,0.013927577,vaginal swab,genital fluid,pcr,NAAT,93.3,99.2,0.009974368,0.006898915,0.000565924,0.026449482,207.477137,2.069453248,NA,1
#23067,Msuya 2009,NA,June,2002,March,2004,2009,2003,Tanzania,EA,EA,Urban,Moshi,Cohort,Consecutive,Female,ANC attendees,Pregnant women in their third trimester,Include,NR,Exclude,0,Adult,Y,14 to 43,14,43,NA,24,NA,Mixed,2654,184,6.9329314242652595E-2,NG,2555,13,0.005088063,endocervical swab,genital fluid,culture,culture,75.7,100,0.007228936,0.001929566,0.003987491,0.011345521,1927.543884,13.93409138,"CT excluded, as diagnosed with serology; Supplemented study details from Msuya 2006: https://journals-lww-com.iclibezp1.cc.ic.ac.uk/jaids/fulltext/2006/09000/predictors_of_failure_to_return_for_hiv_test.14.aspx",2
#23067,Msuya 2009,NA,June,2002,March,2004,2009,2003,Tanzania,EA,EA,Urban,Moshi,Cohort,Consecutive,Female,ANC attendees,Pregnant women in their third trimester,Include,NR,Exclude,0,Adult,Y,14 to 43,14,43,NA,24,NA,Mixed,2654,184,6.9329314242652595E-2,TV,2555,129,0.050489237,vaginal swab,genital fluid,wet preparation,WM,52,100,0.097871742,0.008648668,0.082265275,0.115759216,1180.394468,115.5272623,"CT excluded, as diagnosed with serology; Supplemented study details from Msuya 2006: https://journals-lww-com.iclibezp1.cc.ic.ac.uk/jaids/fulltext/2006/09000/predictors_of_failure_to_return_for_hiv_test.14.aspx",2
#23080,Mukanyangezi 2018,NA,July,2015,October,2015,2018,2015,Rwanda,EA,EA,Urban,Butare,Cross sectional,NR,Female,GYN attendees,outpatient gyn / obstetric clinics,NA,NA,NA,NA,Adult,U,18+,18,NR,40,NA,NA,HIV negative,156,0,0,TV,156,9,0.057692308,genital swab,genital fluid,WM,WM,52,100,0.121974435,0.037713179,0.058953057,0.204042503,75.29908561,9.184563439,study looking at risk factors for cercial cancer in HIV positive and HIV negative individuals,1
#23088,Mullick 2023,Project PrEP STI substudy,September,2020,December,2021,2023,2021,South Africa,SA,SA,Mixed,"Eastern Cape, KwaZulu-Natal, Tshwane",Cohort,Consecutive,Female,PHC/OPD attendees,PHC clients accessing oral PrEP,Include,NR,Exclude,NR,Youth,Y,15 to 24,15,24,NA,NA,NA,HIV negative,362,0,0,CT,362,93,0.257,urine,urine,PCR,NAAT,87,99.8,0.29558625,0.026551086,0.245711408,0.348170218,295.3571397,87.30350927,NA,2
#23088,Mullick 2023,Project PrEP STI substudy,September,2020,December,2021,2023,2021,South Africa,SA,SA,Mixed,"Eastern Cape, KwaZulu-Natal, Tshwane",Cohort,Consecutive,Female,PHC/OPD attendees,PHC clients accessing oral PrEP,Include,NR,Exclude,NR,Youth,Y,15 to 24,15,24,NA,NA,NA,HIV negative,362,0,0,NG,362,51,0.141,urine,urine,PCR,NAAT,91.6,100,0.15624638,0.019427967,0.120162833,0.196518584,349.2777332,54.57338142,NA,2
#23088,Mullick 2023,Project PrEP STI substudy,September,2020,December,2021,2023,2021,South Africa,SA,SA,Mixed,"Eastern Cape, KwaZulu-Natal, Tshwane",Cohort,Consecutive,Female,PHC/OPD attendees,PHC clients accessing oral PrEP,Include,NR,Exclude,NR,Youth,Y,15 to 24,15,24,NA,NA,NA,HIV negative,362,0,0,TV,362,7,0.019,urine,urine,PCR,NAAT,66.9,98.3,0.012802383,0.009915364,0.000597991,0.036753083,128.5516261,1.645767195,NA,2
#23088,Mullick 2023,Project PrEP STI substudy,September,2020,December,2021,2023,2021,South Africa,SA,SA,Mixed,"Eastern Cape, KwaZulu-Natal, Tshwane",Cohort,Consecutive,Male,PHC/OPD attendees,PHC clients accessing oral PrEP,Include,NR,Exclude,NR,Youth,Y,15 to 24,15,24,NA,NA,NA,HIV negative,39,0,0,CT,39,11,0.282051282,urine,urine,PCR,NAAT,87.8,99.3,0.328688729,0.082298279,0.180322149,0.502280607,32.57821199,10.70809108,Extracted for youth (to use with M-F ratios),2
#23088,Mullick 2023,Project PrEP STI substudy,September,2020,December,2021,2023,2021,South Africa,SA,SA,Mixed,"Eastern Cape, KwaZulu-Natal, Tshwane",Cohort,Consecutive,Male,PHC/OPD attendees,PHC clients accessing oral PrEP,Include,NR,Exclude,NR,Youth,Y,15 to 24,15,24,NA,NA,NA,HIV negative,39,0,0,NG,39,10,0.256410256,urine,urine,PCR,NAAT,80.9,99.9,0.329589155,0.087396017,0.175711647,0.51382541,28.92881629,9.534624106,Extracted for youth (to use with M-F ratios),2
#23088,Mullick 2023,Project PrEP STI substudy,September,2020,December,2021,2023,2021,South Africa,SA,SA,Mixed,"Eastern Cape, KwaZulu-Natal, Tshwane",Cohort,Consecutive,Male,PHC/OPD attendees,PHC clients accessing oral PrEP,Include,NR,Exclude,NR,Youth,Y,15 to 24,15,24,NA,NA,NA,HIV negative,39,0,0,TV,39,0,0,urine,urine,PCR,NAAT,96,97.7,0.025890238,0.02512166,0.000664539,0.093828878,39.96200523,1.034625826,Extracted for youth (to use with M-F ratios),2
#23088,Mullick 2023,Project PrEP STI substudy,September,2020,December,2021,2023,2021,South Africa,SA,SA,Mixed,"Eastern Cape, KwaZulu-Natal, Tshwane",Cohort,Consecutive,Male,PHC/OPD attendees,PHC clients accessing oral PrEP,Include,NR,Exclude,NR,Adult,Y,15+,15,NR,NA,NA,NA,HIV negative,70,0,0,CT,70,14,0.2,urine,urine,PCR,NAAT,87.8,99.3,0.231593309,0.055346037,0.13116086,0.348861255,58.09571391,13.45457862,Extracted for total (to use in metaregs),2
#23088,Mullick 2023,Project PrEP STI substudy,September,2020,December,2021,2023,2021,South Africa,SA,SA,Mixed,"Eastern Cape, KwaZulu-Natal, Tshwane",Cohort,Consecutive,Male,PHC/OPD attendees,PHC clients accessing oral PrEP,Include,NR,Exclude,NR,Adult,Y,15+,15,NR,NA,NA,NA,HIV negative,70,0,0,NG,70,13,0.186,urine,urine,PCR,NAAT,80.9,99.9,0.240236294,0.058789267,0.136165549,0.362637488,52.81059687,12.68702207,Extracted for total (to use in metaregs),2
#23088,Mullick 2023,Project PrEP STI substudy,September,2020,December,2021,2023,2021,South Africa,SA,SA,Mixed,"Eastern Cape, KwaZulu-Natal, Tshwane",Cohort,Consecutive,Male,PHC/OPD attendees,PHC clients accessing oral PrEP,Include,NR,Exclude,NR,Adult,Y,15+,15,NR,NA,NA,NA,HIV negative,70,0,0,TV,70,0,0,urine,urine,PCR,NAAT,96,97.7,0.014621621,0.014883395,0.000362007,0.054365007,65.04210053,0.951020933,Extracted for total (to use in metaregs),2
#23092,Mulu 2015,NA,May,2013,November,2013,2015,2013,Ethiopia,EA,EA,Mixed,Bahir Dar,Cross sectional,Random,Female,ANC and GYN attendees,ANC and GYN attendees,NA,NA,NA,NA,Adult,Y,15 to 49,15,49,NA,28,15-49,Mixed,NA,NA,NR,NG,214,2,0.009345794,genital specimen,genital fluid,Culture & gram stain,culture,75.7,100,0.018185012,0.010339156,0.003875556,0.043160398,167.0217464,3.037292381,NA,1
#23092,Mulu 2015,NA,May,2013,November,2013,2015,2013,Ethiopia,EA,EA,Mixed,Bahir Dar,Cross sectional,Random,Female,ANC and GYN attendees,ANC and GYN attendees,NA,NA,NA,NA,Adult,Y,15 to 49,15,49,NA,28,15-49,Mixed,NA,NA,NR,TV,214,3,0.014018692,genital specimen,genital fluid,Wet mount mircoscopy & gram stain,WM,52,100,0.035739757,0.017878525,0.009368726,0.078139026,107.8158217,3.853311225,NA,1
#23096,Munjoma 2010,NA,April,2002,September,2002,2010,2002,Zimbabwe,EA,EA,Peri-urban,Harare,Cohort,Consecutive,Female,ANC attendees,"Women seeking routine ANC from PHCs, around 36 weeks gestation",Include,NR,Exclude,0,Adult,Y,NR,NR,NR,NA,23,20-28,Mixed,340,84,0.247,TV,334,38,0.113772455,high vaginal swab,genital fluid,wet mount,WM,52,100,0.223179388,0.034481888,0.158848857,0.292679332,145.8118294,32.54219492,NA,2
#23103,Mussa 2023,Maduo,March,2021,March,2022,2023,2022,Botswana,SA,SA,Urban,Gaborone,Cross sectional,NR,Female,ANC attendees,Pregnant women participating in Madua study,NA,NA,Exclude,0,Adult,Y,15+,15,NR,NA,27,24-33,Mixed,251,54,0.22,CT,251,57,0.227091633,Vaginal swab,genital fluid,GeneXpert CT/NG assay,NAAT,88.6,99.6,0.255331734,0.030168977,0.198903018,0.315170673,208.9038576,53.33978421,NA,1
